%  columns="iteration, evaluation, void, void, void, xmean" (startseed=211956, 2017/01/30 14:22:35.58)
10 141 0 0 0 -3.056916e-02 -1.502080e-01 9.967768e-02 1.002195e-02 3.383843e-02 2.064174e-02 -3.810986e-01 -3.954526e-01 -4.377959e-01 -4.001187e-01 -2.845224e-02 3.773210e-01 -3.269525e-01 -5.902469e-01 -1.090994e+00 -1.858251e-01 2.572971e-01 -1.791222e-01 7.046217e-01 7.060476e-01 3.779742e-01 -1.578312e-01 -3.181714e-03 -2.130266e-01 2.501280e-01 6.534495e-01 -1.639693e-01 -1.621620e-01 -7.314205e-01 -3.362233e-01 
11 155 0 0 0 -6.051475e-02 -2.099364e-01 2.087170e-01 1.142814e-01 4.008719e-03 1.450919e-01 -5.479497e-01 -6.815467e-01 -4.666530e-01 -3.813894e-01 9.505495e-02 5.737908e-01 -1.578644e-01 -6.560775e-01 -1.225305e+00 -2.131212e-01 2.679412e-01 -1.155604e-01 5.867994e-01 7.108804e-01 4.815133e-01 -2.895317e-01 -5.784897e-03 -1.345354e-01 8.662319e-02 8.261371e-01 -3.414265e-01 -3.442434e-01 -6.286692e-01 -4.122892e-01 
12 169 0 0 0 -3.719213e-02 -1.775620e-01 2.017221e-01 -8.926777e-03 1.134304e-01 6.983410e-02 -4.861244e-01 -7.661467e-01 -3.381882e-01 -2.649751e-01 6.225562e-02 7.044086e-01 -1.607124e-01 -5.759666e-01 -1.322426e+00 -4.382681e-02 1.571199e-01 -1.358010e-01 5.928950e-01 6.512527e-01 4.287105e-01 -1.678770e-01 -4.772960e-02 -1.955893e-01 1.398815e-01 8.007461e-01 -2.103439e-01 -3.831686e-01 -7.761009e-01 -5.095567e-01 
13 183 0 0 0 -1.115037e-01 -2.076720e-01 2.211036e-01 -6.054210e-02 1.522277e-01 1.233749e-01 -6.027682e-01 -8.070646e-01 -2.332552e-01 -4.027223e-01 9.738562e-02 6.232165e-01 -4.030958e-02 -5.944383e-01 -1.502951e+00 -9.574049e-02 1.674054e-01 -1.766920e-01 6.483694e-01 8.177080e-01 4.344317e-01 -3.894941e-01 4.980578e-02 -3.291760e-01 1.529243e-01 7.642736e-01 -3.476569e-01 -4.245242e-01 -6.438341e-01 -4.121684e-01 
14 197 0 0 0 3.638717e-02 -1.076780e-02 2.994160e-01 -2.790500e-01 4.402987e-01 -1.630708e-01 -7.033063e-01 -5.461684e-01 -4.192183e-01 -4.742364e-01 1.461444e-01 4.581130e-01 -4.088249e-02 -5.901295e-01 -1.605935e+00 -1.867797e-01 1.701119e-02 -3.648999e-01 5.559415e-01 7.621702e-01 4.692603e-01 -4.246450e-01 2.458472e-01 -5.740773e-02 2.096427e-01 7.564025e-01 -2.388205e-01 -4.648031e-01 -5.884507e-01 -5.654347e-01 
15 211 0 0 0 4.107795e-02 1.489683e-01 3.115595e-01 -1.618264e-01 2.412065e-01 -1.847501e-01 -6.972986e-01 -6.537379e-01 -6.252722e-01 -6.108100e-01 3.662554e-02 5.276693e-01 -6.520133e-02 -5.809797e-01 -1.349028e+00 -3.138273e-01 1.637140e-01 -2.620042e-01 4.445276e-01 8.668226e-01 4.491771e-01 -2.993486e-01 3.355829e-01 1.540346e-01 1.816196e-01 8.912792e-01 -2.876224e-01 -4.009688e-01 -7.681518e-01 -6.626187e-01 
16 225 0 0 0 2.925266e-01 7.296634e-03 4.316643e-01 -2.709582e-01 2.700143e-01 -2.579120e-01 -5.711796e-01 -6.266243e-01 -5.682290e-01 -6.047045e-01 2.384868e-01 7.555850e-01 -8.619617e-02 -4.992942e-01 -1.323223e+00 -3.163655e-01 3.424400e-01 -1.693775e-01 3.370437e-01 9.949937e-01 6.999459e-01 -1.844783e-01 5.302485e-01 2.470976e-01 1.813285e-01 8.622489e-01 -2.589104e-01 -4.613722e-01 -6.531458e-01 -5.016279e-01 
17 239 0 0 0 1.030497e-01 -9.730671e-03 2.689553e-01 -3.158108e-01 2.802978e-01 -1.923418e-01 -4.797943e-01 -9.443407e-01 -3.325349e-01 -7.576741e-01 3.044887e-01 8.962920e-01 -8.010630e-02 -5.713645e-01 -1.242650e+00 -4.152600e-01 3.140868e-01 -2.815082e-01 3.211870e-01 1.205868e+00 7.582720e-01 -2.171111e-01 6.287647e-01 4.396932e-01 1.791706e-01 7.675059e-01 -2.925818e-01 -4.157182e-01 -5.940170e-01 -6.205643e-01 
18 253 0 0 0 6.038018e-02 -5.567900e-02 3.932610e-01 -4.495870e-01 1.881993e-01 3.749430e-02 -1.819579e-01 -1.199224e+00 -1.626697e-01 -5.704599e-01 2.709705e-01 1.003198e+00 -5.156120e-04 -5.341484e-01 -1.257610e+00 -4.063178e-01 3.218476e-01 -2.617459e-01 6.106516e-01 1.072644e+00 8.520332e-01 -1.515394e-01 5.807464e-01 2.684672e-01 3.040310e-01 9.215067e-01 -3.605706e-01 -4.417690e-01 -5.107527e-01 -5.024246e-01 
19 267 0 0 0 3.124191e-01 -1.691182e-01 3.465629e-01 -5.162885e-01 9.883913e-02 -6.069450e-02 -4.150001e-01 -1.144720e+00 -1.214792e-01 -3.905078e-01 1.818945e-01 1.085860e+00 7.117120e-03 -3.853430e-01 -1.590772e+00 -3.877702e-01 3.448290e-01 -1.213093e-01 6.424761e-01 1.162802e+00 8.269657e-01 -5.176100e-01 5.270260e-01 2.633687e-01 -3.110548e-02 8.859775e-01 -4.174012e-01 -5.450134e-01 -4.652279e-01 -3.024741e-01 
20 281 0 0 0 5.335480e-01 -2.300030e-01 5.054822e-01 -4.888837e-01 3.154110e-02 -3.187923e-03 -3.471459e-01 -1.219988e+00 2.152700e-01 -2.162472e-01 1.820840e-01 1.271670e+00 -7.205588e-02 -2.435062e-01 -1.357005e+00 -4.987247e-01 3.826271e-01 -3.427297e-02 6.057059e-01 1.033962e+00 8.740555e-01 -4.737639e-01 6.347057e-01 4.103493e-01 1.105373e-01 1.071632e+00 -6.201175e-01 -6.639502e-01 -4.817286e-01 -5.134857e-01 
21 295 0 0 0 6.801467e-01 -1.659384e-02 4.099313e-01 -3.802524e-01 -5.825742e-02 2.275227e-02 -2.092172e-01 -1.252310e+00 1.671295e-01 -5.574934e-01 1.684107e-01 1.243467e+00 -8.551891e-02 -1.736496e-01 -1.037102e+00 -5.376260e-01 3.439462e-01 1.771508e-01 3.544541e-01 8.088177e-01 7.520257e-01 -6.754456e-01 6.858972e-01 5.682925e-01 -1.478695e-01 1.113900e+00 -5.618123e-01 -6.940735e-01 -6.285929e-01 -7.232862e-01 
22 309 0 0 0 6.672226e-01 -2.077144e-01 4.864563e-01 -2.873876e-01 -6.865913e-02 1.538220e-02 -1.210349e-01 -1.175315e+00 6.478301e-02 -4.962097e-01 4.834767e-01 1.397317e+00 4.042875e-02 -5.119726e-01 -1.040220e+00 -4.661369e-01 2.628826e-01 3.038343e-01 4.439562e-01 7.709678e-01 1.037453e+00 -6.412755e-01 7.769134e-01 7.480626e-01 -6.439446e-02 1.155361e+00 -3.537754e-01 -4.828721e-01 -8.927683e-01 -6.732430e-01 
23 323 0 0 0 8.264939e-01 -1.194588e-01 4.719042e-01 -2.182875e-01 8.995452e-02 -6.077835e-03 -2.297241e-01 -1.297034e+00 -6.581575e-03 -6.606134e-01 4.339385e-01 1.376321e+00 -1.456579e-01 -5.149375e-01 -9.866422e-01 -5.900347e-01 1.850567e-01 3.380468e-01 2.895712e-01 9.364686e-01 1.060837e+00 -8.607192e-01 7.856674e-01 7.027707e-01 -2.328241e-01 1.198858e+00 -5.912725e-01 -5.913982e-01 -1.052921e+00 -5.668248e-01 
24 337 0 0 0 9.074181e-01 8.633518e-02 6.132196e-01 -1.257705e-01 9.008275e-02 -1.051051e-01 -4.462156e-01 -1.236591e+00 7.290813e-02 -6.889181e-01 5.307606e-01 1.307588e+00 -3.295894e-01 -1.965786e-01 -7.928065e-01 -5.075355e-01 3.040866e-01 4.074143e-01 1.176852e-01 9.232807e-01 1.096051e+00 -6.668049e-01 8.444602e-01 8.112510e-01 -1.281363e-01 1.036273e+00 -5.106098e-01 -8.125545e-01 -9.204450e-01 -4.993849e-01 
25 351 0 0 0 1.015824e+00 -5.566947e-02 7.930044e-01 -3.095800e-01 1.610514e-01 1.267087e-01 -4.800360e-01 -1.400730e+00 -1.260501e-01 -5.735513e-01 4.193761e-01 1.598620e+00 -4.294102e-01 -5.228706e-02 -9.194691e-01 -5.748275e-01 4.895781e-01 1.547923e-01 3.859001e-01 1.055082e+00 1.095847e+00 -6.681722e-01 4.985453e-01 8.888431e-01 -2.687749e-01 9.590570e-01 -6.726473e-01 -6.222134e-01 -1.312567e+00 -2.503977e-01 
26 365 0 0 0 8.000634e-01 -1.455898e-02 7.907920e-01 -5.433957e-01 7.038608e-02 3.629485e-01 -2.918198e-01 -1.437525e+00 -7.612066e-02 -7.421932e-01 5.397431e-01 1.439590e+00 -4.999646e-01 1.651165e-03 -9.444516e-01 -5.041866e-01 4.354361e-01 2.735645e-01 1.334317e-01 9.229655e-01 1.216130e+00 -8.907887e-01 2.736586e-01 1.008797e+00 -3.565827e-01 1.039118e+00 -7.493163e-01 -6.582046e-01 -1.359696e+00 -3.429034e-02 
27 379 0 0 0 1.018409e+00 -1.010103e-01 9.126324e-01 -5.608440e-01 1.605013e-01 4.036324e-02 -2.075918e-01 -1.214337e+00 -1.515486e-01 -7.499974e-01 3.972465e-01 1.454097e+00 -4.978673e-01 -1.113425e-01 -1.275278e+00 -5.855337e-01 5.460957e-01 2.653207e-01 -2.129583e-02 1.192394e+00 1.238009e+00 -9.926215e-01 8.065593e-02 9.113059e-01 -4.114478e-01 1.102178e+00 -7.236821e-01 -5.931271e-01 -1.385915e+00 -1.515112e-01 
28 393 0 0 0 9.032217e-01 -1.689863e-02 1.229188e+00 -5.532362e-01 2.101816e-01 -1.262126e-02 -2.389712e-01 -1.213911e+00 -2.769523e-01 -8.329004e-01 3.582285e-01 1.418947e+00 -4.266463e-01 -1.917282e-01 -1.353198e+00 -7.194646e-01 7.209797e-01 2.578515e-01 -5.417254e-02 1.325849e+00 1.362102e+00 -1.187429e+00 4.098675e-03 8.006675e-01 -3.389426e-01 1.272208e+00 -9.358220e-01 -4.685866e-01 -1.491631e+00 -2.605587e-01 
29 407 0 0 0 6.842810e-01 4.215037e-02 1.213591e+00 -5.061361e-01 5.041795e-02 3.631736e-02 -2.148430e-01 -1.262477e+00 -1.421260e-03 -8.400801e-01 2.896073e-01 1.565285e+00 -4.306396e-01 -3.874246e-02 -1.424304e+00 -9.419679e-01 8.067812e-01 1.515499e-01 -1.521245e-01 1.640402e+00 1.319809e+00 -1.260397e+00 8.050504e-02 7.595576e-01 -3.800734e-01 1.126744e+00 -8.178882e-01 -5.912263e-01 -1.571204e+00 -2.469385e-01 
30 421 0 0 0 5.034666e-01 8.004100e-02 1.138867e+00 -8.066436e-01 -2.228999e-02 9.851844e-02 -2.487253e-01 -1.333887e+00 1.257150e-02 -9.849938e-01 -2.313216e-02 1.438616e+00 -5.063535e-01 -2.470993e-01 -1.431983e+00 -9.994340e-01 9.997957e-01 1.429145e-01 5.493163e-02 1.916134e+00 1.543726e+00 -1.107257e+00 1.184107e-01 1.030667e+00 -3.808854e-01 7.572792e-01 -6.757133e-01 -4.519208e-01 -1.499505e+00 -2.151919e-01 
31 435 0 0 0 4.791626e-01 1.277781e-01 1.152444e+00 -7.077936e-01 -4.089065e-02 7.155608e-02 -1.476727e-01 -1.325392e+00 -2.981938e-01 -9.512958e-01 -1.336104e-01 1.577650e+00 -5.050422e-01 -6.607057e-03 -1.607926e+00 -1.157138e+00 8.376771e-01 3.625711e-02 7.398246e-02 1.991845e+00 1.177873e+00 -1.084019e+00 2.836235e-01 1.090667e+00 -2.184745e-01 6.737403e-01 -5.939755e-01 -6.843143e-02 -1.429808e+00 -1.925601e-01 
32 449 0 0 0 2.519887e-01 -2.379220e-03 1.275043e+00 -5.642860e-01 -8.103763e-02 -1.479406e-01 -8.655238e-02 -1.286880e+00 -3.687424e-01 -1.335030e+00 -4.862999e-01 1.531601e+00 -5.967280e-01 1.904627e-01 -1.750923e+00 -8.677108e-01 7.561570e-01 1.181422e-01 9.125621e-02 2.278767e+00 1.231262e+00 -1.064116e+00 3.466211e-01 1.293442e+00 -1.443438e-01 6.680582e-01 -4.535145e-01 -2.276827e-01 -1.474783e+00 -4.389797e-01 
33 463 0 0 0 3.804024e-01 2.233265e-01 1.131635e+00 -8.798057e-01 -2.204642e-01 -4.611057e-02 -1.049847e-01 -1.144050e+00 -2.339058e-01 -1.229971e+00 -7.441676e-01 1.484889e+00 -2.584836e-01 4.450564e-01 -1.672122e+00 -7.870196e-01 6.541467e-01 6.591891e-02 -1.484004e-01 2.057974e+00 1.182075e+00 -1.260705e+00 5.562762e-01 1.247649e+00 2.856525e-02 8.295146e-01 -5.002212e-01 -2.484909e-01 -1.569676e+00 -6.830748e-01 
34 477 0 0 0 5.726300e-01 7.828494e-02 1.196689e+00 -8.711231e-01 -3.582702e-01 -1.373645e-01 -2.474847e-01 -1.003870e+00 -5.392032e-01 -1.249079e+00 -6.153119e-01 1.298542e+00 -4.156089e-01 4.381834e-01 -1.886244e+00 -8.551806e-01 6.309668e-01 8.356472e-03 -2.732556e-01 2.034184e+00 9.085641e-01 -1.490153e+00 4.160866e-01 1.251686e+00 1.171857e-01 8.715783e-01 -2.097024e-01 -2.022985e-01 -1.759477e+00 -7.397988e-01 
35 491 0 0 0 5.128647e-01 1.985470e-01 9.962656e-01 -6.691923e-01 -2.598739e-01 -9.919297e-02 -3.219194e-01 -1.159664e+00 -6.474677e-01 -1.294452e+00 -8.123023e-01 1.383365e+00 -3.740350e-01 4.740533e-01 -1.868764e+00 -9.759498e-01 9.378255e-01 -1.576700e-01 -3.315636e-01 2.112824e+00 8.892353e-01 -1.299815e+00 4.657880e-01 1.152794e+00 1.785333e-02 9.307679e-01 -1.339177e-01 -4.088576e-01 -1.908360e+00 -7.605825e-01 
36 505 0 0 0 7.940821e-01 2.958675e-01 7.219077e-01 -5.659846e-01 -2.469499e-01 -1.609622e-01 -3.554903e-01 -1.321236e+00 -5.204168e-01 -1.388287e+00 -8.716514e-01 1.451042e+00 -4.017436e-01 2.207611e-01 -1.915767e+00 -7.581775e-01 1.024814e+00 -1.332892e-02 -3.182911e-01 2.245927e+00 9.298694e-01 -1.641216e+00 6.294405e-01 1.126407e+00 6.524751e-02 1.205111e+00 -8.899487e-02 -4.567800e-01 -1.879533e+00 -5.612462e-01 
37 519 0 0 0 6.366185e-01 2.908293e-01 8.271564e-01 -8.651244e-01 -9.455166e-02 -1.493854e-01 -2.987121e-01 -1.195020e+00 -6.635964e-01 -1.558021e+00 -1.106167e+00 1.359580e+00 -2.227966e-01 8.932319e-02 -1.969002e+00 -6.765055e-01 1.349693e+00 -1.038737e-01 -5.203255e-01 2.327744e+00 1.158382e+00 -1.489487e+00 3.634096e-01 1.083997e+00 3.858333e-02 1.302819e+00 8.050888e-02 -5.478593e-01 -1.925600e+00 -6.340606e-01 
38 533 0 0 0 8.271922e-01 2.413412e-01 1.101471e+00 -7.595632e-01 1.576669e-01 -8.379960e-02 -2.064185e-01 -1.380900e+00 -5.728118e-01 -1.755239e+00 -1.111170e+00 1.614465e+00 7.902221e-02 1.809573e-01 -2.198302e+00 -5.602520e-01 1.119870e+00 -2.621621e-01 -3.086961e-01 2.690143e+00 1.240243e+00 -1.542206e+00 6.208941e-01 1.168424e+00 3.623658e-01 1.475963e+00 1.544181e-01 -6.649642e-01 -2.019009e+00 -5.668647e-01 
39 547 0 0 0 1.000982e+00 3.387180e-01 1.049719e+00 -1.036088e+00 1.472811e-01 -1.181416e-01 -3.291792e-01 -1.098265e+00 -5.529563e-01 -1.739041e+00 -1.163299e+00 1.537902e+00 -1.130640e-01 2.262976e-01 -2.052714e+00 -2.514706e-01 1.056504e+00 -1.266461e-01 -2.929519e-01 2.792576e+00 1.118926e+00 -1.720121e+00 4.509061e-01 1.363322e+00 1.236437e-01 1.368949e+00 4.957864e-01 -7.443355e-01 -2.124914e+00 -9.095802e-01 
40 561 0 0 0 9.866307e-01 3.198566e-01 1.434739e+00 -7.974570e-01 3.309078e-01 -1.301813e-01 -4.089308e-01 -1.319925e+00 -5.504692e-01 -1.839448e+00 -1.023552e+00 1.465808e+00 1.203949e-01 1.531441e-01 -1.692002e+00 -1.356384e-01 1.239756e+00 -2.104362e-01 -4.556068e-02 2.877833e+00 8.917565e-01 -2.083712e+00 8.599868e-01 1.346728e+00 2.580444e-01 1.540597e+00 6.066221e-01 -7.274610e-01 -1.831251e+00 -9.370108e-01 
41 575 0 0 0 1.075722e+00 2.763834e-01 1.387164e+00 -8.088483e-01 1.444154e-01 -1.719928e-01 -4.927588e-01 -1.359805e+00 -5.187383e-01 -1.921583e+00 -1.125045e+00 1.411480e+00 7.406400e-02 4.438252e-01 -1.708349e+00 -3.471372e-01 1.166581e+00 -1.338607e-01 -3.428196e-01 2.725262e+00 1.053025e+00 -1.857299e+00 9.344292e-01 1.527937e+00 4.483320e-01 1.680723e+00 6.597198e-01 -9.317958e-01 -2.014658e+00 -1.091378e+00 
42 589 0 0 0 1.118603e+00 6.612359e-01 1.366509e+00 -8.209634e-01 2.991282e-01 -8.607733e-02 -3.817786e-01 -1.443214e+00 -4.421960e-01 -2.001217e+00 -1.291702e+00 1.458548e+00 1.913396e-01 3.042553e-01 -1.796839e+00 -4.185278e-01 8.676252e-01 2.475092e-01 -4.241779e-01 2.462023e+00 1.142811e+00 -1.872488e+00 7.592774e-01 1.450759e+00 3.426643e-01 1.630350e+00 5.456867e-01 -1.059298e+00 -2.137279e+00 -1.198722e+00 
43 603 0 0 0 9.540396e-01 7.025978e-01 1.073007e+00 -1.023907e+00 3.275640e-01 -1.935966e-01 -2.846716e-01 -1.471407e+00 -5.285037e-01 -1.896717e+00 -1.492216e+00 1.339760e+00 2.819844e-01 5.747865e-01 -1.825567e+00 -4.186289e-01 4.955844e-01 2.880187e-01 -4.773946e-01 2.614109e+00 1.232783e+00 -1.945980e+00 7.606761e-01 1.506151e+00 1.726055e-01 1.564074e+00 8.095268e-01 -1.106387e+00 -2.177720e+00 -1.434835e+00 
44 617 0 0 0 9.032977e-01 7.691456e-01 1.015169e+00 -1.092002e+00 1.121876e-01 -3.289103e-01 -3.145137e-01 -1.590484e+00 -5.938239e-01 -1.951430e+00 -1.546624e+00 1.425326e+00 5.301581e-01 2.711494e-01 -2.172442e+00 -5.981068e-01 3.766126e-01 2.017036e-01 -6.046307e-01 2.601460e+00 1.207356e+00 -1.723909e+00 7.806971e-01 1.383591e+00 2.701799e-01 1.524233e+00 6.739211e-01 -1.101200e+00 -2.275816e+00 -1.345200e+00 
45 631 0 0 0 7.802331e-01 7.640852e-01 1.026254e+00 -9.439300e-01 -1.311817e-01 -5.095443e-01 5.299164e-02 -1.548377e+00 -5.712674e-01 -2.241865e+00 -1.419924e+00 1.504927e+00 4.757652e-01 4.367618e-01 -2.326510e+00 -3.818104e-01 -3.493537e-02 1.568664e-01 -6.857621e-01 2.507257e+00 1.121777e+00 -1.591210e+00 8.526033e-01 1.255785e+00 3.161600e-01 1.547427e+00 8.476629e-01 -1.204500e+00 -2.279330e+00 -1.247970e+00 
46 645 0 0 0 8.295778e-01 8.735781e-01 1.190833e+00 -1.052827e+00 -3.025635e-01 -4.368199e-01 -1.709454e-01 -1.744856e+00 -5.114708e-01 -2.382695e+00 -1.500056e+00 1.681893e+00 2.819381e-01 6.064512e-01 -2.394114e+00 -2.421810e-01 6.551520e-02 3.083265e-01 -8.571047e-01 2.472956e+00 1.027063e+00 -1.509783e+00 8.919419e-01 1.169943e+00 3.406746e-01 1.602702e+00 9.435018e-01 -7.892448e-01 -2.487595e+00 -1.074664e+00 
47 659 0 0 0 9.824084e-01 1.054332e+00 1.336868e+00 -1.074294e+00 -4.885004e-01 -3.968214e-01 -1.300815e-01 -2.015599e+00 -4.041954e-01 -2.328715e+00 -1.414783e+00 2.075005e+00 1.215567e-01 6.835204e-01 -2.618774e+00 -1.280001e-01 2.415650e-01 3.401617e-01 -8.623803e-01 2.423785e+00 1.062155e+00 -1.711967e+00 1.142583e+00 1.036342e+00 5.000124e-01 1.930317e+00 1.251068e+00 -1.209994e+00 -2.393023e+00 -9.492589e-01 
48 673 0 0 0 1.185764e+00 8.238454e-01 1.403972e+00 -9.913299e-01 -2.935094e-01 -8.806633e-01 -1.296505e-01 -1.826458e+00 -6.286597e-01 -2.202275e+00 -1.485717e+00 2.140688e+00 8.626793e-02 7.922650e-01 -2.582891e+00 -1.283500e-01 1.041714e-01 4.409236e-01 -9.411422e-01 2.428969e+00 1.262964e+00 -1.854516e+00 1.133765e+00 8.697762e-01 2.275493e-01 1.730449e+00 1.387709e+00 -1.367346e+00 -2.314672e+00 -8.873854e-01 
49 687 0 0 0 1.196816e+00 6.783380e-01 1.354932e+00 -9.009312e-01 -2.788187e-01 -8.764447e-01 7.010269e-02 -1.967219e+00 -3.749902e-01 -2.254001e+00 -1.059076e+00 2.038019e+00 2.486576e-01 7.485161e-01 -2.293768e+00 -4.792490e-01 -1.878257e-01 4.091268e-01 -8.367589e-01 2.612582e+00 1.341975e+00 -1.943203e+00 1.307856e+00 9.027682e-01 2.967626e-01 1.874218e+00 1.130770e+00 -1.417398e+00 -2.083946e+00 -7.732402e-01 
50 701 0 0 0 1.308577e+00 8.307869e-01 1.497613e+00 -6.662986e-01 -3.532487e-01 -7.658390e-01 6.356211e-02 -2.169854e+00 -2.351103e-01 -2.522622e+00 -1.152906e+00 1.971533e+00 3.915453e-01 8.860238e-01 -2.193446e+00 -6.218735e-01 -3.329210e-01 4.382662e-01 -7.696547e-01 2.527961e+00 1.327227e+00 -1.891900e+00 1.259638e+00 1.060960e+00 2.027025e-01 2.058022e+00 1.229896e+00 -1.081899e+00 -2.097038e+00 -9.904495e-01 
51 715 0 0 0 1.390190e+00 1.026941e+00 1.687185e+00 -7.599232e-01 -5.925568e-01 -7.025665e-01 2.647317e-01 -1.860933e+00 -1.142366e-01 -2.580064e+00 -1.174603e+00 2.167538e+00 2.644755e-01 9.279588e-01 -2.454480e+00 -5.854600e-01 -2.976572e-01 2.756871e-01 -7.269612e-01 2.808969e+00 1.553964e+00 -2.177285e+00 1.291934e+00 1.213920e+00 1.075767e-01 2.183987e+00 1.053294e+00 -1.157679e+00 -2.163041e+00 -9.365073e-01 
